in s,C1 in V
3.10000E-08,6.67773E-03
3.12000E-08,7.16602E-03
3.14000E-08,8.63086E-03
3.16000E-08,9.11914E-03
3.18000E-08,8.63086E-03
3.20000E-08,8.63086E-03
3.22000E-08,9.60742E-03
3.24000E-08,9.60742E-03
3.26000E-08,8.14258E-03
3.28000E-08,8.14258E-03
3.30000E-08,1.00957E-02
3.32000E-08,1.20488E-02
3.34000E-08,1.20488E-02
3.36000E-08,1.20488E-02
3.38000E-08,1.40020E-02
3.40000E-08,1.64434E-02
3.42000E-08,1.74199E-02
3.44000E-08,1.74199E-02
3.46000E-08,1.88848E-02
3.48000E-08,2.08379E-02
3.50000E-08,2.18145E-02
3.52000E-08,2.27910E-02
3.54000E-08,2.47441E-02
3.56000E-08,2.76738E-02
3.58000E-08,2.96270E-02
3.60000E-08,3.06035E-02
3.62000E-08,3.25566E-02
3.64000E-08,3.59746E-02
3.66000E-08,3.93926E-02
3.68000E-08,4.23223E-02
3.70000E-08,4.52520E-02
3.72000E-08,4.86699E-02
3.74000E-08,5.15996E-02
3.76000E-08,5.40410E-02
3.78000E-08,5.69707E-02
3.80000E-08,6.08770E-02
3.82000E-08,6.42949E-02
3.84000E-08,6.67363E-02
3.86000E-08,6.91777E-02
3.88000E-08,7.25957E-02
3.90000E-08,7.65020E-02
3.92000E-08,8.04082E-02
3.94000E-08,8.33379E-02
3.96000E-08,8.57793E-02
3.98000E-08,8.87090E-02
4.00000E-08,9.21270E-02
4.02000E-08,9.55449E-02
4.04000E-08,9.84746E-02
4.06000E-08,1.00916E-01
4.08000E-08,1.03357E-01
4.10000E-08,1.05799E-01
4.12000E-08,1.08240E-01
4.14000E-08,1.10193E-01
4.16000E-08,1.12146E-01
4.18000E-08,1.14100E-01
4.20000E-08,1.16053E-01
4.22000E-08,1.17518E-01
4.24000E-08,1.19959E-01
4.26000E-08,1.22889E-01
4.28000E-08,1.25330E-01
4.30000E-08,1.25818E-01
4.32000E-08,1.26307E-01
4.34000E-08,1.27771E-01
4.36000E-08,1.30213E-01
4.38000E-08,1.32166E-01
4.40000E-08,1.33631E-01
4.42000E-08,1.34119E-01
4.44000E-08,1.34607E-01
4.46000E-08,1.35096E-01
4.48000E-08,1.36072E-01
4.50000E-08,1.38514E-01
4.52000E-08,1.40955E-01
4.54000E-08,1.42420E-01
4.56000E-08,1.42420E-01
4.58000E-08,1.42908E-01
4.60000E-08,1.44373E-01
4.62000E-08,1.45838E-01
4.64000E-08,1.46326E-01
4.66000E-08,1.46326E-01
