in s,C1 in V
4.18000E-08,-5.82637E-02
4.20000E-08,-5.92402E-02
4.22000E-08,-5.92402E-02
4.24000E-08,-5.82637E-02
4.26000E-08,-5.77754E-02
4.28000E-08,-5.77754E-02
4.30000E-08,-5.72871E-02
4.32000E-08,-5.63105E-02
4.34000E-08,-5.63105E-02
4.36000E-08,-5.63105E-02
4.38000E-08,-5.58223E-02
4.40000E-08,-5.53340E-02
4.42000E-08,-5.58223E-02
4.44000E-08,-5.63105E-02
4.46000E-08,-5.63105E-02
4.48000E-08,-5.53340E-02
4.50000E-08,-5.43574E-02
4.52000E-08,-5.38691E-02
4.54000E-08,-5.33809E-02
4.56000E-08,-5.19160E-02
4.58000E-08,-5.04512E-02
4.60000E-08,-4.89863E-02
4.62000E-08,-4.75215E-02
4.64000E-08,-4.60566E-02
4.66000E-08,-4.50801E-02
4.68000E-08,-4.36152E-02
4.70000E-08,-4.16621E-02
4.72000E-08,-3.87324E-02
4.74000E-08,-3.58027E-02
4.76000E-08,-3.28730E-02
4.78000E-08,-3.09199E-02
4.80000E-08,-2.84785E-02
4.82000E-08,-2.55488E-02
4.84000E-08,-2.16426E-02
4.86000E-08,-1.77363E-02
4.88000E-08,-1.43184E-02
4.90000E-08,-1.09004E-02
4.92000E-08,-7.97070E-03
4.94000E-08,-5.04102E-03
4.96000E-08,-2.11133E-03
4.98000E-08,8.18359E-04
5.00000E-08,3.74805E-03
5.02000E-08,6.67773E-03
5.04000E-08,1.00957E-02
5.06000E-08,1.35137E-02
5.08000E-08,1.69316E-02
5.10000E-08,1.98613E-02
5.12000E-08,2.23027E-02
5.14000E-08,2.42559E-02
5.16000E-08,2.66973E-02
5.18000E-08,2.96270E-02
5.20000E-08,3.15801E-02
5.22000E-08,3.30449E-02
5.24000E-08,3.45098E-02
5.26000E-08,3.69512E-02
5.28000E-08,3.98809E-02
5.30000E-08,4.18340E-02
5.32000E-08,4.32988E-02
5.34000E-08,4.52520E-02
5.36000E-08,4.81816E-02
5.38000E-08,4.96465E-02
5.40000E-08,4.91582E-02
5.42000E-08,4.81816E-02
5.44000E-08,4.86699E-02
5.46000E-08,5.11113E-02
5.48000E-08,5.30645E-02
5.50000E-08,5.35527E-02
5.52000E-08,5.35527E-02
5.54000E-08,5.50176E-02
5.56000E-08,5.64824E-02
5.58000E-08,5.69707E-02
5.60000E-08,5.59941E-02
5.62000E-08,5.50176E-02
5.64000E-08,5.55059E-02
5.66000E-08,5.64824E-02
5.68000E-08,5.69707E-02
5.70000E-08,5.74590E-02
5.72000E-08,5.84355E-02
5.74000E-08,5.94121E-02
5.76000E-08,5.99004E-02
5.78000E-08,5.99004E-02
5.80000E-08,6.08770E-02
5.82000E-08,6.23418E-02
5.84000E-08,6.28301E-02
5.86000E-08,6.23418E-02
5.88000E-08,6.18535E-02
5.90000E-08,6.28301E-02
5.92000E-08,6.38066E-02
5.94000E-08,6.38066E-02
5.96000E-08,6.33184E-02
5.98000E-08,6.38066E-02
6.00000E-08,6.47832E-02
6.02000E-08,6.47832E-02
6.04000E-08,6.42949E-02
6.06000E-08,6.47832E-02
6.08000E-08,6.52715E-02
6.10000E-08,6.52715E-02
6.12000E-08,6.47832E-02
6.14000E-08,6.52715E-02
6.16000E-08,6.67363E-02
6.18000E-08,6.77129E-02
6.20000E-08,6.77129E-02
6.22000E-08,6.77129E-02
6.24000E-08,6.72246E-02
6.26000E-08,6.67363E-02
6.28000E-08,6.62480E-02
6.30000E-08,6.57598E-02
6.32000E-08,6.52715E-02
6.34000E-08,6.47832E-02
6.36000E-08,6.47832E-02
6.38000E-08,6.47832E-02
6.40000E-08,6.47832E-02
6.42000E-08,6.42949E-02
6.44000E-08,6.38066E-02
6.46000E-08,6.33184E-02
6.48000E-08,6.23418E-02
6.50000E-08,6.13652E-02
6.52000E-08,6.03887E-02
6.54000E-08,5.99004E-02
6.56000E-08,5.89238E-02
6.58000E-08,5.79473E-02
6.60000E-08,5.64824E-02
6.62000E-08,5.50176E-02
6.64000E-08,5.35527E-02
6.66000E-08,5.20879E-02
6.68000E-08,5.01348E-02
6.70000E-08,4.72051E-02
6.72000E-08,4.37871E-02
6.74000E-08,4.03691E-02
6.76000E-08,3.69512E-02
6.78000E-08,3.40215E-02
6.80000E-08,3.10918E-02
6.82000E-08,2.81621E-02
6.84000E-08,2.47441E-02
6.86000E-08,2.13262E-02
6.88000E-08,1.79082E-02
6.90000E-08,1.40020E-02
6.92000E-08,1.00957E-02
6.94000E-08,7.16602E-03
6.96000E-08,4.72461E-03
6.98000E-08,2.28320E-03
7.00000E-08,-6.46484E-04
7.02000E-08,-4.06445E-03
7.04000E-08,-7.48242E-03
7.06000E-08,-1.04121E-02
7.08000E-08,-1.38301E-02
7.10000E-08,-1.77363E-02
7.12000E-08,-2.06660E-02
7.14000E-08,-2.16426E-02
7.16000E-08,-2.26191E-02
7.18000E-08,-2.50605E-02
7.20000E-08,-2.84785E-02
7.22000E-08,-3.18965E-02
7.24000E-08,-3.38496E-02
7.26000E-08,-3.53145E-02
7.28000E-08,-3.62910E-02
7.30000E-08,-3.67793E-02
7.32000E-08,-3.72676E-02
7.34000E-08,-3.87324E-02
7.36000E-08,-4.11738E-02
7.38000E-08,-4.31270E-02
7.40000E-08,-4.36152E-02
7.42000E-08,-4.41035E-02
7.44000E-08,-4.50801E-02
7.46000E-08,-4.65449E-02
7.48000E-08,-4.70332E-02
7.50000E-08,-4.70332E-02
7.52000E-08,-4.70332E-02
7.54000E-08,-4.70332E-02
7.56000E-08,-4.75215E-02
7.58000E-08,-4.80098E-02
7.60000E-08,-4.84980E-02
7.62000E-08,-4.94746E-02
7.64000E-08,-4.99629E-02
7.66000E-08,-5.04512E-02
7.68000E-08,-5.09395E-02
7.70000E-08,-5.14277E-02
7.72000E-08,-5.24043E-02
7.74000E-08,-5.28926E-02
7.76000E-08,-5.33809E-02
7.78000E-08,-5.38691E-02
7.80000E-08,-5.43574E-02
7.82000E-08,-5.48457E-02
7.84000E-08,-5.48457E-02
7.86000E-08,-5.48457E-02
7.88000E-08,-5.53340E-02
7.90000E-08,-5.58223E-02
7.92000E-08,-5.53340E-02
7.94000E-08,-5.43574E-02
7.96000E-08,-5.43574E-02
7.98000E-08,-5.53340E-02
8.00000E-08,-5.67988E-02
8.02000E-08,-5.72871E-02
8.04000E-08,-5.67988E-02
8.06000E-08,-5.67988E-02
8.08000E-08,-5.72871E-02
8.10000E-08,-5.72871E-02
8.12000E-08,-5.72871E-02
8.14000E-08,-5.77754E-02
8.16000E-08,-5.82637E-02
8.18000E-08,-5.82637E-02
8.20000E-08,-5.77754E-02
8.22000E-08,-5.72871E-02
8.24000E-08,-5.67988E-02
8.26000E-08,-5.63105E-02
8.28000E-08,-5.63105E-02
8.30000E-08,-5.72871E-02
8.32000E-08,-5.77754E-02
8.34000E-08,-5.72871E-02
8.36000E-08,-5.63105E-02
8.38000E-08,-5.67988E-02
8.40000E-08,-5.77754E-02
8.42000E-08,-5.77754E-02
8.44000E-08,-5.63105E-02
8.46000E-08,-5.48457E-02
8.48000E-08,-5.43574E-02
8.50000E-08,-5.38691E-02
8.52000E-08,-5.28926E-02
8.54000E-08,-5.19160E-02
8.56000E-08,-5.09395E-02
8.58000E-08,-5.04512E-02
8.60000E-08,-4.94746E-02
8.62000E-08,-4.80098E-02
8.64000E-08,-4.55684E-02
8.66000E-08,-4.36152E-02
8.68000E-08,-4.21504E-02
8.70000E-08,-4.06855E-02
8.72000E-08,-3.82441E-02
8.74000E-08,-3.48262E-02
8.76000E-08,-3.18965E-02
8.78000E-08,-2.94551E-02
8.80000E-08,-2.70137E-02
8.82000E-08,-2.40840E-02
8.84000E-08,-2.06660E-02
8.86000E-08,-1.77363E-02
8.88000E-08,-1.48066E-02
8.90000E-08,-1.18770E-02
8.92000E-08,-8.45898E-03
8.94000E-08,-5.04102E-03
8.96000E-08,-2.59961E-03
8.98000E-08,-6.46484E-04
9.00000E-08,2.28320E-03
9.02000E-08,5.70117E-03
9.04000E-08,9.11914E-03
9.06000E-08,1.20488E-02
9.08000E-08,1.49785E-02
9.10000E-08,1.79082E-02
9.12000E-08,2.13262E-02
9.14000E-08,2.42559E-02
9.16000E-08,2.76738E-02
9.18000E-08,3.06035E-02
9.20000E-08,3.30449E-02
9.22000E-08,3.45098E-02
9.24000E-08,3.54863E-02
9.26000E-08,3.74395E-02
9.28000E-08,3.93926E-02
9.30000E-08,4.13457E-02
9.32000E-08,4.28105E-02
9.34000E-08,4.47637E-02
9.36000E-08,4.72051E-02
9.38000E-08,4.86699E-02
9.40000E-08,4.86699E-02
9.42000E-08,4.86699E-02
9.44000E-08,4.96465E-02
9.46000E-08,5.11113E-02
9.48000E-08,5.25762E-02
9.50000E-08,5.30645E-02
9.52000E-08,5.30645E-02
9.54000E-08,5.30645E-02
9.56000E-08,5.40410E-02
9.58000E-08,5.50176E-02
9.60000E-08,5.59941E-02
9.62000E-08,5.69707E-02
9.64000E-08,5.79473E-02
9.66000E-08,5.84355E-02
9.68000E-08,5.79473E-02
9.70000E-08,5.74590E-02
9.72000E-08,5.79473E-02
9.74000E-08,5.99004E-02
9.76000E-08,6.08770E-02
9.78000E-08,6.03887E-02
9.80000E-08,6.03887E-02
9.82000E-08,6.18535E-02
9.84000E-08,6.38066E-02
9.86000E-08,6.47832E-02
9.88000E-08,6.47832E-02
9.90000E-08,6.47832E-02
9.92000E-08,6.47832E-02
9.94000E-08,6.47832E-02
9.96000E-08,6.47832E-02
9.98000E-08,6.47832E-02
1.00000E-07,6.47832E-02
1.00200E-07,6.52715E-02
1.00400E-07,6.62480E-02
1.00600E-07,6.67363E-02
1.00800E-07,6.72246E-02
1.01000E-07,6.72246E-02
1.01200E-07,6.72246E-02
1.01400E-07,6.72246E-02
1.01600E-07,6.72246E-02
1.01800E-07,6.72246E-02
1.02000E-07,6.67363E-02
1.02200E-07,6.67363E-02
1.02400E-07,6.72246E-02
1.02600E-07,6.77129E-02
1.02800E-07,6.72246E-02
1.03000E-07,6.62480E-02
1.03200E-07,6.47832E-02
1.03400E-07,6.38066E-02
1.03600E-07,6.42949E-02
1.03800E-07,6.52715E-02
1.04000E-07,6.57598E-02
1.04200E-07,6.57598E-02
1.04400E-07,6.47832E-02
1.04600E-07,6.42949E-02
1.04800E-07,6.33184E-02
1.05000E-07,6.23418E-02
1.05200E-07,6.13652E-02
1.05400E-07,6.03887E-02
1.05600E-07,5.94121E-02
1.05800E-07,5.79473E-02
1.06000E-07,5.64824E-02
1.06200E-07,5.50176E-02
1.06400E-07,5.30645E-02
1.06600E-07,5.11113E-02
1.06800E-07,4.91582E-02
1.07000E-07,4.67168E-02
1.07200E-07,4.37871E-02
1.07400E-07,4.03691E-02
1.07600E-07,3.69512E-02
1.07800E-07,3.45098E-02
1.08000E-07,3.15801E-02
1.08200E-07,2.81621E-02
1.08400E-07,2.42559E-02
1.08600E-07,2.08379E-02
1.08800E-07,1.79082E-02
1.09000E-07,1.54668E-02
1.09200E-07,1.25371E-02
1.09400E-07,9.11914E-03
1.09600E-07,5.21289E-03
1.09800E-07,1.30664E-03
1.10000E-07,-2.11133E-03
1.10200E-07,-5.52930E-03
1.10400E-07,-9.43555E-03
1.10600E-07,-1.28535E-02
1.10800E-07,-1.48066E-02
1.11000E-07,-1.62715E-02
1.11200E-07,-1.87129E-02
1.11400E-07,-2.21309E-02
1.11600E-07,-2.45723E-02
1.11800E-07,-2.60371E-02
1.12000E-07,-2.79902E-02
1.12200E-07,-3.09199E-02
1.12400E-07,-3.38496E-02
1.12600E-07,-3.58027E-02
1.12800E-07,-3.62910E-02
1.13000E-07,-3.72676E-02
1.13200E-07,-3.92207E-02
1.13400E-07,-4.06855E-02
1.13600E-07,-4.16621E-02
1.13800E-07,-4.21504E-02
1.14000E-07,-4.26387E-02
1.14200E-07,-4.36152E-02
1.14400E-07,-4.50801E-02
1.14600E-07,-4.60566E-02
1.14800E-07,-4.65449E-02
1.15000E-07,-4.65449E-02
1.15200E-07,-4.65449E-02
1.15400E-07,-4.70332E-02
1.15600E-07,-4.80098E-02
1.15800E-07,-4.84980E-02
1.16000E-07,-4.84980E-02
1.16200E-07,-4.89863E-02
1.16400E-07,-4.94746E-02
1.16600E-07,-4.99629E-02
1.16800E-07,-5.09395E-02
1.17000E-07,-5.19160E-02
1.17200E-07,-5.19160E-02
1.17400E-07,-5.19160E-02
1.17600E-07,-5.24043E-02
1.17800E-07,-5.43574E-02
1.18000E-07,-5.58223E-02
1.18200E-07,-5.63105E-02
1.18400E-07,-5.58223E-02
1.18600E-07,-5.53340E-02
1.18800E-07,-5.58223E-02
1.19000E-07,-5.58223E-02
1.19200E-07,-5.53340E-02
1.19400E-07,-5.53340E-02
1.19600E-07,-5.63105E-02
1.19800E-07,-5.77754E-02
